# Marine heatwave statistics for individual detected events at Fish_Hoek
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
11, 2000, 8, 30, 2000, 9, 2, 2000, 9, 3, 5, 1.783, 1.51, 7.55, 0.212, 0.1875, 0.0002554, 0.5081, 0.2371, 1.185, 0.2031, 15.5, 15.2, 76.0, 0.2449, 1.399, 1.185
12, 2002, 4, 13, 2002, 4, 14, 2002, 4, 18, 6, 3.5, 2.487, 14.92, 0.5067, 1.217, 0.0004847, 1.595, 0.6086, 3.652, 0.4985, 18.5, 17.42, 104.5, 0.5336, 1.837, 1.323
13, 2002, 9, 18, 2002, 9, 20, 2002, 9, 23, 6, 2.238, 1.886, 11.32, 0.2438, 0.266, 0.0002917, 0.8548, 0.5054, 3.032, 0.2421, 16.5, 16.17, 97.0, 0.2357, 1.618, 1.366
14, 2003, 3, 4, 2003, 3, 8, 2003, 3, 9, 6, 2.772, 2.64, 15.84, 0.1518, 0.1431, 0.0001706, 0.6403, 0.4978, 2.987, 0.1466, 20.0, 19.92, 119.5, 0.1863, 1.3, 1.232
15, 2003, 3, 19, 2003, 3, 20, 2003, 3, 23, 5, 3.929, 3.396, 16.98, 0.5052, 0.7321, 0.0003749, 1.863, 1.321, 6.605, 0.5126, 20.5, 19.9, 99.5, 0.5831, 1.902, 1.637
16, 2003, 3, 29, 2003, 4, 1, 2003, 4, 3, 6, 3.721, 3.106, 18.63, 0.4219, 0.4932, 0.0003315, 1.627, 1.018, 6.106, 0.417, 19.5, 18.92, 113.5, 0.3436, 1.777, 1.487
17, 2003, 4, 27, 2003, 5, 1, 2003, 5, 1, 5, 3.09, 2.449, 12.24, 0.3921, 0.3001, 0.0001819, 1.385, 0.721, 3.605, 0.4018, 17.5, 16.9, 84.5, 0.3742, 1.813, 1.419
18, 2003, 5, 8, 2003, 5, 9, 2003, 5, 26, 19, 4.204, 2.54, 48.27, 0.6291, 2.012, 0.0006067, 2.5, 0.7154, 13.59, 0.6712, 18.5, 16.71, 317.5, 0.675, 2.467, 1.402
19, 2004, 10, 29, 2004, 11, 15, 2004, 12, 5, 38, 4.678, 3.154, 119.8, 0.7215, 0.178, 0.0005388, 2.706, 1.25, 47.5, 0.6851, 21.0, 19.59, 744.5, 0.9166, 2.373, 1.656
20, 2004, 12, 13, 2004, 12, 13, 2004, 12, 19, 7, 3.375, 2.69, 18.83, 0.542, 1.961, 0.0002663, 1.337, 0.6389, 4.473, 0.5548, 21.0, 20.43, 143.0, 0.4949, 1.656, 1.313
21, 2005, 1, 4, 2005, 1, 8, 2005, 1, 11, 8, 3.762, 2.96, 23.68, 0.4843, 0.4879, 0.0004286, 1.698, 0.8859, 7.087, 0.4961, 22.0, 21.19, 169.5, 0.4961, 1.823, 1.428
22, 2006, 3, 28, 2006, 3, 31, 2006, 4, 6, 10, 3.158, 2.603, 26.03, 0.3521, 0.2796, 0.0002103, 1.076, 0.52, 5.2, 0.3538, 19.0, 18.35, 183.5, 0.45, 1.517, 1.25
23, 2007, 1, 14, 2007, 1, 19, 2007, 1, 22, 9, 3.799, 3.177, 28.6, 0.5203, 0.3263, 0.0002246, 1.795, 1.164, 10.48, 0.5258, 22.0, 21.39, 192.5, 0.5152, 1.896, 1.58
24, 2007, 2, 18, 2007, 2, 20, 2007, 2, 22, 5, 2.715, 2.318, 11.59, 0.2018, 0.2216, 0.0001693, 0.5323, 0.1352, 0.6758, 0.2004, 20.5, 20.1, 100.5, 0.2, 1.244, 1.062
25, 2007, 2, 26, 2007, 3, 2, 2007, 3, 2, 5, 3.079, 2.691, 13.46, 0.3041, 0.2638, 0.0001339, 0.8968, 0.4923, 2.461, 0.3116, 20.5, 20.2, 101.0, 0.2449, 1.411, 1.224
26, 2007, 4, 18, 2007, 4, 21, 2007, 4, 26, 9, 4.305, 3.559, 32.04, 0.536, 0.5406, 0.0006899, 2.547, 1.789, 16.1, 0.5347, 19.0, 18.22, 164.0, 0.5827, 2.448, 2.01
27, 2007, 5, 4, 2007, 5, 14, 2007, 5, 18, 15, 4.284, 3.006, 45.09, 0.9452, 0.2049, 0.0005276, 2.5, 1.26, 18.9, 0.9762, 18.5, 17.27, 259.0, 0.9809, 2.402, 1.733
28, 2007, 5, 27, 2007, 5, 29, 2007, 5, 31, 5, 2.501, 2.102, 10.51, 0.2006, 0.3143, 0.0001266, 0.6435, 0.2435, 1.218, 0.2051, 16.5, 16.1, 80.5, 0.2, 1.347, 1.131
29, 2007, 7, 14, 2007, 7, 19, 2007, 7, 24, 11, 2.679, 2.039, 22.43, 0.4244, 0.2345, 0.000263, 1.445, 0.8051, 8.856, 0.4087, 16.0, 15.36, 169.0, 0.4312, 2.172, 1.649
30, 2007, 9, 16, 2007, 9, 17, 2007, 9, 27, 12, 2.84, 2.142, 25.7, 0.4747, 0.802, 0.0001959, 1.452, 0.7585, 9.102, 0.4702, 17.0, 16.46, 197.5, 0.4769, 2.046, 1.547
31, 2008, 3, 10, 2008, 3, 13, 2008, 3, 20, 11, 3.51, 2.993, 32.92, 0.2875, 0.3355, 0.0003491, 1.411, 0.9072, 9.979, 0.2854, 20.5, 19.86, 218.5, 0.3748, 1.672, 1.435
32, 2008, 6, 5, 2008, 6, 6, 2008, 6, 9, 5, 3.138, 2.653, 13.27, 0.4299, 0.6831, 0.0002435, 1.402, 0.9339, 4.669, 0.4121, 17.0, 16.5, 82.5, 0.4472, 1.807, 1.541
33, 2008, 6, 22, 2008, 6, 26, 2008, 6, 27, 6, 2.415, 1.63, 9.781, 0.3869, 0.2348, 0.0001479, 1.145, 0.3403, 2.042, 0.398, 16.0, 15.23, 91.4, 0.3727, 1.902, 1.267
34, 2008, 8, 3, 2008, 8, 5, 2008, 8, 23, 21, 4.701, 2.565, 53.86, 0.7942, 1.797, 0.0006143, 3.721, 1.489, 31.26, 0.8288, 18.0, 15.93, 334.5, 0.7759, 4.796, 2.42
35, 2009, 8, 23, 2009, 8, 31, 2009, 9, 2, 11, 2.338, 1.703, 18.73, 0.3618, 0.1548, 0.0001674, 1.073, 0.4441, 4.885, 0.3602, 16.0, 15.3, 168.2, 0.3817, 1.848, 1.353
36, 2009, 9, 20, 2009, 9, 23, 2009, 9, 25, 6, 2.131, 1.733, 10.4, 0.1882, 0.1788, 0.0001177, 0.7581, 0.3545, 2.127, 0.1898, 16.5, 16.08, 96.5, 0.1863, 1.552, 1.257
37, 2010, 1, 5, 2010, 1, 5, 2010, 1, 9, 5, 3.798, 3.074, 15.37, 0.6149, 2.988, 0.0002752, 1.698, 0.9984, 4.992, 0.6, 22.0, 21.3, 106.5, 0.6, 1.809, 1.479
38, 2010, 2, 18, 2010, 2, 23, 2010, 2, 23, 6, 3.305, 2.565, 15.39, 0.4928, 0.2687, 0.0001117, 1.11, 0.3809, 2.285, 0.4891, 21.0, 20.33, 122.0, 0.4714, 1.505, 1.174
39, 2010, 3, 30, 2010, 4, 2, 2010, 4, 3, 5, 3.285, 2.521, 12.61, 0.44, 0.3497, 0.0003263, 1.19, 0.4319, 2.16, 0.4355, 19.0, 18.3, 91.5, 0.4, 1.568, 1.206
40, 2010, 4, 12, 2010, 4, 17, 2010, 4, 18, 7, 2.64, 2.331, 16.32, 0.2383, 0.1395, 0.000141, 0.7887, 0.4454, 3.118, 0.2438, 17.5, 17.29, 121.0, 0.2474, 1.426, 1.237
41, 2010, 10, 27, 2010, 10, 31, 2010, 11, 3, 8, 2.235, 1.998, 15.99, 0.188, 0.1362, 5.511e-05, 0.6333, 0.4095, 3.276, 0.1432, 18.0, 17.75, 142.0, 0.25, 1.395, 1.256
