# Marine coldspell statistics for individual detected events at Kommetjie
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
11, 2003, 6, 18, 2003, 6, 18, 2003, 7, 6, 19, -2.606, -1.767, -33.57, 0.3892, 1.491, 0.0002652, -1.058, -0.4925, -9.357, 0.4087, 11.5, 12.25, 232.7, 0.4044, -1.683, -1.403
12, 2003, 12, 2, 2003, 12, 5, 2003, 12, 7, 6, -3.144, -2.786, -16.72, 0.2119, 0.7186, 0.0002881, -0.9713, -0.6156, -3.694, 0.2111, 9.8, 10.17, 61.0, 0.2134, -1.447, -1.284
13, 2004, 9, 9, 2004, 9, 13, 2004, 9, 14, 6, -3.577, -3.257, -19.54, 0.2338, 0.2687, 0.0002549, -1.876, -1.552, -9.314, 0.2331, 10.1, 10.43, 62.6, 0.2357, -2.103, -1.911
14, 2005, 4, 11, 2005, 4, 13, 2005, 4, 15, 5, -2.725, -2.443, -12.22, 0.1521, 0.2864, 0.0001965, -0.9235, -0.6446, -3.223, 0.1525, 10.0, 10.28, 51.4, 0.16, -1.513, -1.358
15, 2005, 12, 25, 2005, 12, 30, 2006, 1, 1, 8, -3.472, -2.941, -23.53, 0.3505, 0.5844, 0.0002146, -1.154, -0.6167, -4.934, 0.3502, 9.6, 10.12, 81.0, 0.3527, -1.498, -1.265
16, 2006, 3, 26, 2006, 3, 29, 2006, 3, 30, 5, -2.539, -2.157, -10.79, 0.2725, 0.3016, 0.0003883, -0.8294, -0.4443, -2.222, 0.2763, 9.9, 10.28, 51.4, 0.2713, -1.485, -1.26
17, 2006, 9, 1, 2006, 9, 4, 2006, 9, 5, 5, -3.753, -2.661, -13.31, 0.7872, 0.5495, 0.0004363, -2.0, -0.9, -4.5, 0.7925, 10.0, 11.1, 55.5, 0.7925, -2.141, -1.512
18, 2006, 11, 8, 2006, 11, 12, 2006, 11, 12, 5, -4.117, -3.656, -18.28, 0.2408, 0.2885, 0.0001854, -1.932, -1.491, -7.456, 0.2336, 9.0, 9.44, 47.2, 0.2332, -1.884, -1.688
19, 2007, 11, 26, 2007, 11, 28, 2007, 11, 30, 5, -4.038, -3.369, -16.85, 0.4817, 0.5397, 0.0003335, -1.868, -1.2, -6.002, 0.4779, 9.0, 9.67, 48.35, 0.4707, -1.861, -1.553
20, 2008, 3, 24, 2008, 3, 29, 2008, 3, 29, 6, -2.439, -2.268, -13.61, 0.2369, 0.1379, 6.796e-05, -0.7294, -0.5498, -3.299, 0.2387, 10.0, 10.17, 61.0, 0.2357, -1.427, -1.32
21, 2009, 10, 18, 2009, 10, 18, 2009, 10, 23, 6, -2.957, -2.363, -14.18, 0.4532, 3.989, 0.0001567, -1.037, -0.4417, -2.65, 0.455, 10.0, 10.58, 63.5, 0.4488, -1.54, -1.23
22, 2010, 3, 2, 2010, 3, 2, 2010, 3, 6, 5, -2.547, -2.188, -10.94, 0.2081, 1.779, 0.0001037, -0.7316, -0.3901, -1.951, 0.1981, 10.2, 10.52, 52.6, 0.1833, -1.403, -1.216
23, 2010, 4, 28, 2010, 5, 2, 2010, 5, 4, 7, -3.046, -2.865, -20.05, 0.241, 0.3923, 0.0001296, -1.094, -0.918, -6.426, 0.2388, 10.2, 10.34, 72.4, 0.2129, -1.561, -1.471
24, 2010, 12, 12, 2010, 12, 15, 2010, 12, 16, 5, -3.074, -2.899, -14.49, 0.2236, 0.1869, 0.0001004, -0.6997, -0.5394, -2.697, 0.2388, 10.0, 10.16, 50.8, 0.2332, -1.295, -1.229
25, 2011, 1, 21, 2011, 1, 21, 2011, 1, 25, 5, -3.285, -2.956, -14.78, 0.2207, 2.611, 0.0001714, -1.174, -0.8297, -4.148, 0.2265, 9.6, 9.96, 49.8, 0.2332, -1.556, -1.391
26, 2011, 2, 18, 2011, 2, 19, 2011, 2, 23, 6, -2.669, -2.481, -14.88, 0.1862, 0.3223, 0.0001473, -0.6923, -0.5263, -3.158, 0.1696, 10.3, 10.47, 62.8, 0.17, -1.35, -1.269
27, 2011, 4, 7, 2011, 4, 7, 2011, 4, 11, 5, -2.362, -1.998, -9.988, 0.1999, 0.8256, 0.0001255, -0.6197, -0.2343, -1.171, 0.2084, 10.2, 10.62, 53.1, 0.2227, -1.356, -1.133
28, 2011, 6, 9, 2011, 6, 11, 2011, 6, 14, 6, -3.145, -2.36, -14.16, 0.4715, 0.6562, 0.0002647, -1.374, -0.6064, -3.639, 0.4389, 11.0, 11.78, 70.7, 0.467, -1.776, -1.342
29, 2011, 7, 24, 2011, 7, 27, 2011, 8, 1, 9, -4.714, -2.702, -24.32, 0.8549, 0.7975, 0.0004163, -3.346, -1.31, -11.79, 0.8779, 9.0, 11.01, 99.1, 0.853, -3.446, -1.952
