# Marine heatwave statistics for individual detected events at Knysna
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
43, 2006, 12, 11, 2006, 12, 24, 2006, 12, 29, 19, 2.266, 1.814, 34.47, 0.2825, 0.1129, 0.0001154, 0.9379, 0.4576, 8.695, 0.2785, 22.56, 21.93, 416.6, 0.3549, 1.706, 1.337
44, 2007, 1, 22, 2007, 1, 26, 2007, 1, 29, 8, 2.483, 2.022, 16.17, 0.3673, 0.2467, 0.0001305, 1.157, 0.7003, 5.603, 0.3755, 23.67, 23.2, 185.6, 0.3615, 1.872, 1.532
45, 2007, 2, 25, 2007, 3, 3, 2007, 3, 4, 8, 2.688, 2.017, 16.13, 0.3937, 0.1878, 0.000114, 1.231, 0.5454, 4.363, 0.4036, 23.32, 22.72, 181.8, 0.3456, 1.845, 1.373
46, 2007, 3, 28, 2007, 4, 4, 2007, 4, 6, 10, 4.616, 2.647, 26.47, 1.28, 0.4492, 0.0004667, 3.408, 1.441, 14.41, 1.278, 24.1, 22.23, 222.3, 1.21, 3.819, 2.193
47, 2007, 5, 2, 2007, 5, 6, 2007, 5, 19, 18, 3.488, 2.333, 41.99, 0.7162, 0.5487, 0.0002654, 2.308, 1.099, 19.77, 0.7495, 22.28, 21.07, 379.3, 0.7511, 2.955, 1.909
48, 2007, 6, 9, 2007, 6, 11, 2007, 6, 15, 7, 1.641, 1.482, 10.38, 0.09752, 0.06877, 3.338e-05, 0.2751, 0.1225, 0.8575, 0.08688, 19.79, 19.61, 137.3, 0.1322, 1.201, 1.09
49, 2007, 7, 11, 2007, 7, 16, 2007, 7, 24, 14, 3.105, 2.105, 29.46, 0.644, 0.4012, 0.0002116, 1.914, 0.9053, 12.67, 0.6465, 20.63, 19.61, 274.5, 0.6441, 2.608, 1.756
50, 2007, 8, 31, 2007, 9, 19, 2007, 9, 26, 27, 3.074, 1.987, 53.65, 0.4851, 0.09369, 0.0002111, 1.865, 0.7971, 21.52, 0.4778, 20.52, 19.35, 522.5, 0.5143, 2.542, 1.668
51, 2010, 5, 13, 2010, 5, 17, 2010, 5, 23, 11, 3.597, 2.314, 25.46, 0.5801, 0.547, 0.000204, 2.282, 0.9837, 10.82, 0.5836, 22.25, 20.95, 230.4, 0.5876, 2.734, 1.742
52, 2011, 6, 3, 2011, 6, 5, 2011, 6, 8, 6, 2.133, 1.984, 11.9, 0.1095, 0.2376, 5.714e-05, 0.7196, 0.5747, 3.448, 0.1087, 20.4, 20.24, 121.4, 0.118, 1.509, 1.408
53, 2011, 11, 14, 2011, 11, 18, 2011, 11, 23, 10, 2.617, 1.921, 19.21, 0.4328, 0.2956, 0.00012, 1.297, 0.5968, 5.968, 0.4332, 21.32, 20.64, 206.4, 0.4525, 1.983, 1.451
54, 2012, 1, 5, 2012, 1, 12, 2012, 1, 20, 16, 2.541, 1.967, 31.47, 0.249, 0.1912, 0.0001039, 1.306, 0.7238, 11.58, 0.2525, 23.46, 22.89, 366.2, 0.2768, 2.057, 1.583
55, 2012, 2, 26, 2012, 3, 1, 2012, 3, 14, 18, 3.058, 1.971, 35.48, 0.5289, 0.3333, 0.0001518, 1.593, 0.5286, 9.514, 0.5157, 23.74, 22.53, 405.5, 0.6124, 2.087, 1.363
56, 2012, 7, 9, 2012, 7, 26, 2012, 7, 31, 23, 3.106, 1.78, 40.95, 0.5462, 0.1016, 0.0001857, 1.881, 0.5746, 13.22, 0.5376, 20.49, 19.25, 442.7, 0.5199, 2.536, 1.473
57, 2012, 9, 8, 2012, 9, 12, 2012, 9, 13, 6, 1.591, 1.495, 8.969, 0.08348, 0.06389, 2.471e-05, 0.3923, 0.3021, 1.812, 0.08277, 18.92, 18.81, 112.9, 0.08913, 1.327, 1.253
58, 2012, 9, 29, 2012, 10, 3, 2012, 10, 8, 10, 2.468, 1.769, 17.69, 0.3601, 0.2668, 0.0001082, 1.238, 0.5434, 5.434, 0.3591, 20.08, 19.38, 193.8, 0.3653, 2.007, 1.443
59, 2012, 10, 12, 2012, 10, 15, 2012, 10, 16, 5, 1.977, 1.667, 8.336, 0.2511, 0.2285, 6.929e-05, 0.7979, 0.4854, 2.427, 0.2514, 19.64, 19.32, 96.6, 0.2517, 1.677, 1.411
60, 2013, 8, 23, 2013, 8, 29, 2013, 8, 30, 8, 2.202, 1.733, 13.87, 0.1955, 0.134, 9.333e-05, 1.09, 0.6296, 5.036, 0.1916, 19.41, 18.92, 151.4, 0.206, 1.981, 1.57
61, 2013, 9, 7, 2013, 9, 19, 2013, 9, 26, 20, 2.294, 1.846, 36.91, 0.3013, 0.07174, 0.0001021, 1.085, 0.6398, 12.8, 0.304, 19.74, 19.25, 385.1, 0.3209, 1.897, 1.531
62, 2013, 10, 3, 2013, 10, 16, 2013, 10, 19, 17, 3.126, 2.002, 34.03, 0.4429, 0.1257, 0.0001792, 1.949, 0.8056, 13.7, 0.4467, 20.79, 19.65, 334.0, 0.4446, 2.655, 1.675
63, 2013, 11, 11, 2013, 11, 14, 2013, 11, 15, 5, 1.504, 1.36, 6.802, 0.07703, 0.09771, 3.159e-05, 0.2208, 0.08571, 0.4285, 0.07335, 20.03, 19.84, 99.2, 0.118, 1.172, 1.067
64, 2014, 1, 18, 2014, 1, 20, 2014, 1, 29, 12, 2.326, 1.654, 19.85, 0.3604, 0.4972, 8.154e-05, 1.054, 0.3506, 4.207, 0.3802, 23.43, 22.8, 273.6, 0.3377, 1.83, 1.274
65, 2014, 4, 9, 2014, 4, 11, 2014, 4, 13, 5, 1.547, 1.429, 7.144, 0.1196, 0.2237, 2.791e-05, 0.351, 0.2331, 1.165, 0.1227, 20.74, 20.62, 103.1, 0.105, 1.294, 1.195
66, 2014, 7, 1, 2014, 7, 3, 2014, 7, 5, 5, 1.913, 1.736, 8.681, 0.2501, 0.2797, 4.042e-05, 0.7424, 0.5642, 2.821, 0.2509, 19.6, 19.42, 97.12, 0.237, 1.634, 1.482
