# Marine heatwave statistics for individual detected events at Hout_Bay
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
11, 1987, 4, 30, 1987, 5, 3, 1987, 5, 5, 6, 2.639, 2.115, 12.69, 0.3573, 0.24, 0.0005679, 1.035, 0.5052, 3.031, 0.3609, 18.46, 17.94, 107.6, 0.356, 1.645, 1.314
12, 1987, 5, 29, 1987, 5, 30, 1987, 6, 2, 5, 1.372, 1.307, 6.534, 0.05715, 0.2496, 0.0001177, 0.1915, 0.1336, 0.6681, 0.06333, 17.05, 16.97, 84.83, 0.05314, 1.162, 1.114
13, 1988, 10, 29, 1988, 10, 29, 1988, 11, 2, 5, 1.932, 1.494, 7.471, 0.2885, 0.8704, 0.0003332, 0.823, 0.3639, 1.82, 0.3012, 17.41, 17.03, 85.17, 0.2535, 1.742, 1.325
14, 1989, 9, 1, 1989, 9, 3, 1989, 9, 8, 8, 1.271, 1.169, 9.353, 0.0728, 0.1402, 0.0001055, 0.3639, 0.2584, 2.067, 0.0737, 16.26, 16.16, 129.3, 0.07228, 1.401, 1.284
15, 1989, 9, 12, 1989, 9, 15, 1989, 9, 16, 5, 1.324, 1.257, 6.286, 0.05887, 0.09628, 0.0001095, 0.391, 0.3234, 1.617, 0.05954, 16.37, 16.3, 81.49, 0.06554, 1.419, 1.346
16, 1990, 4, 13, 1990, 4, 17, 1990, 4, 17, 5, 2.398, 2.224, 11.12, 0.2156, 0.1667, 0.0002194, 0.7193, 0.5421, 2.711, 0.2173, 18.45, 18.35, 91.75, 0.1821, 1.429, 1.322
17, 1991, 4, 5, 1991, 4, 10, 1991, 4, 25, 21, 2.626, 2.255, 47.36, 0.2161, 0.1998, 0.0001902, 0.9309, 0.5621, 11.8, 0.2178, 18.95, 18.41, 386.5, 0.3105, 1.549, 1.332
18, 1991, 5, 6, 1991, 5, 7, 1991, 5, 13, 8, 2.456, 1.84, 14.72, 0.3102, 0.4187, 0.0003187, 0.9101, 0.3318, 2.654, 0.2833, 18.28, 17.66, 141.3, 0.3088, 1.589, 1.217
19, 1992, 1, 20, 1992, 2, 11, 1992, 2, 24, 36, 4.233, 3.152, 113.5, 0.6707, 0.1293, 0.0006025, 2.268, 1.291, 46.47, 0.5913, 22.3, 21.2, 763.2, 0.6911, 2.154, 1.682
20, 1992, 12, 5, 1992, 12, 9, 1992, 12, 15, 11, 3.051, 2.369, 26.06, 0.4519, 0.3289, 0.0003479, 1.388, 0.7067, 7.773, 0.4541, 20.0, 19.36, 213.0, 0.4228, 1.835, 1.426
21, 1992, 12, 19, 1992, 12, 20, 1992, 12, 26, 8, 2.336, 2.047, 16.37, 0.1898, 0.3273, 0.000227, 0.6829, 0.4156, 3.325, 0.1739, 19.78, 19.59, 156.8, 0.1261, 1.413, 1.254
22, 1993, 1, 21, 1993, 1, 23, 1993, 1, 27, 7, 3.207, 2.422, 16.95, 0.4476, 0.6099, 0.0003246, 1.52, 0.7175, 5.022, 0.4713, 21.28, 20.5, 143.5, 0.4413, 1.902, 1.425
23, 1993, 3, 9, 1993, 3, 11, 1993, 3, 25, 17, 3.293, 2.39, 40.64, 0.4075, 0.6912, 0.0003612, 1.402, 0.4918, 8.361, 0.4069, 20.72, 19.64, 333.8, 0.4664, 1.742, 1.259
