# Marine heatwave statistics for individual detected events at Tsitsikamma_East
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
37, 2000, 9, 18, 2000, 9, 23, 2000, 9, 25, 8, 1.616, 1.326, 10.6, 0.14, 0.087, 7.862e-05, 0.5241, 0.2388, 1.91, 0.1434, 19.15, 18.83, 150.7, 0.1367, 1.48, 1.22
38, 2000, 10, 6, 2000, 10, 11, 2000, 10, 15, 10, 1.552, 1.441, 14.41, 0.09777, 0.07126, 4.645e-05, 0.395, 0.2836, 2.836, 0.09881, 19.17, 19.06, 190.6, 0.09902, 1.341, 1.245
39, 2001, 5, 12, 2001, 5, 19, 2001, 5, 20, 9, 2.236, 1.857, 16.71, 0.1935, 0.1101, 7.897e-05, 0.8454, 0.5059, 4.553, 0.1856, 21.01, 20.68, 186.1, 0.1839, 1.608, 1.374
40, 2002, 8, 5, 2002, 8, 15, 2002, 8, 16, 12, 2.219, 1.65, 19.79, 0.3538, 0.1102, 0.0001441, 1.154, 0.5603, 6.723, 0.367, 19.42, 18.89, 226.7, 0.3347, 2.084, 1.519
41, 2003, 1, 29, 2003, 2, 7, 2003, 2, 10, 13, 3.176, 1.744, 22.68, 0.4909, 0.2029, 0.0002798, 1.857, 0.4277, 5.56, 0.4894, 24.25, 22.82, 296.6, 0.4908, 2.408, 1.324
42, 2003, 3, 2, 2003, 3, 7, 2003, 3, 8, 7, 2.038, 1.755, 12.28, 0.2019, 0.126, 7.353e-05, 0.6834, 0.3884, 2.719, 0.2126, 22.53, 22.3, 156.1, 0.1638, 1.505, 1.285
43, 2003, 3, 28, 2003, 4, 6, 2003, 4, 8, 12, 1.86, 1.658, 19.9, 0.1627, 0.07904, 7.777e-05, 0.7302, 0.5418, 6.502, 0.1554, 21.32, 21.25, 255.0, 0.1127, 1.646, 1.484
44, 2004, 3, 25, 2004, 3, 28, 2004, 3, 29, 5, 1.97, 1.48, 7.401, 0.324, 0.2703, 0.0001594, 0.8655, 0.373, 1.865, 0.3257, 21.77, 21.32, 106.6, 0.3171, 1.784, 1.337
45, 2004, 5, 6, 2004, 5, 7, 2004, 5, 10, 5, 1.999, 1.655, 8.274, 0.2383, 0.5029, 0.0001387, 0.7289, 0.3806, 1.903, 0.2419, 20.94, 20.59, 102.9, 0.2468, 1.574, 1.299
46, 2004, 8, 24, 2004, 8, 29, 2004, 8, 29, 6, 1.447, 1.18, 7.08, 0.1248, 0.08341, 4.417e-05, 0.3843, 0.1249, 0.7495, 0.1221, 18.65, 18.37, 110.2, 0.13, 1.362, 1.118
47, 2004, 11, 8, 2004, 11, 16, 2004, 12, 20, 43, 3.027, 1.989, 85.54, 0.3998, 0.2036, 0.0001961, 1.762, 0.6173, 26.54, 0.4129, 21.59, 21.11, 907.5, 0.6318, 2.393, 1.457
48, 2004, 12, 28, 2005, 1, 1, 2005, 1, 2, 6, 1.76, 1.585, 9.508, 0.09981, 0.0853, 6.537e-05, 0.4495, 0.252, 1.512, 0.1157, 22.23, 22.01, 132.1, 0.1391, 1.343, 1.19
49, 2005, 3, 1, 2005, 3, 4, 2005, 3, 5, 5, 1.888, 1.654, 8.269, 0.1632, 0.1811, 7.022e-05, 0.5159, 0.2738, 1.369, 0.169, 22.46, 22.25, 111.2, 0.1488, 1.376, 1.199
50, 2005, 10, 29, 2005, 10, 30, 2005, 11, 2, 5, 1.764, 1.651, 8.255, 0.1119, 0.278, 7.009e-05, 0.661, 0.5454, 2.727, 0.1159, 19.66, 19.57, 97.87, 0.1018, 1.599, 1.494
51, 2006, 2, 24, 2006, 2, 26, 2006, 3, 2, 7, 1.67, 1.587, 11.11, 0.04021, 0.1279, 9.487e-05, 0.2412, 0.1689, 1.182, 0.04525, 22.41, 22.3, 156.1, 0.06847, 1.169, 1.119
