# Marine coldspell statistics for individual detected events at Storms_River_Mouth
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
33, 1994, 9, 6, 1994, 9, 9, 1994, 9, 11, 6, -1.582, -1.182, -7.095, 0.2629, 0.2735, 0.0001589, -0.685, -0.2839, -1.703, 0.264, 15.75, 16.14, 96.86, 0.2571, -1.763, -1.316
34, 1995, 9, 1, 1995, 9, 4, 1995, 9, 5, 5, -2.56, -2.139, -10.7, 0.5568, 0.5354, 0.0001942, -1.655, -1.231, -6.154, 0.5609, 14.7, 15.11, 75.56, 0.5429, -2.829, -2.358
35, 1996, 3, 18, 1996, 3, 19, 1996, 3, 23, 6, -2.197, -1.89, -11.34, 0.2463, 0.3486, 0.0001622, -0.9224, -0.6138, -3.683, 0.2484, 17.92, 18.18, 109.1, 0.1911, -1.724, -1.481
36, 1996, 4, 14, 1996, 4, 17, 1996, 4, 21, 8, -2.284, -1.805, -14.44, 0.2521, 0.2342, 0.000217, -0.9602, -0.4878, -3.903, 0.2445, 16.83, 17.31, 138.5, 0.2456, -1.725, -1.369
37, 1996, 7, 26, 1996, 7, 28, 1996, 8, 17, 23, -1.642, -1.327, -30.51, 0.148, 0.2749, 0.0001302, -0.5965, -0.3121, -7.178, 0.1348, 15.76, 15.97, 367.3, 0.1258, -1.571, -1.306
38, 1997, 3, 31, 1997, 4, 12, 1997, 4, 16, 17, -2.292, -1.683, -28.62, 0.2152, 0.08093, 0.0002492, -0.9265, -0.3109, -5.286, 0.2199, 16.96, 17.71, 301.1, 0.3268, -1.679, -1.227
39, 1997, 9, 20, 1997, 9, 22, 1997, 9, 25, 6, -1.44, -1.231, -7.385, 0.1464, 0.2338, 7.762e-05, -0.5082, -0.2942, -1.765, 0.1512, 16.08, 16.29, 97.75, 0.1546, -1.546, -1.315
40, 1998, 1, 6, 1998, 1, 9, 1998, 1, 10, 5, -1.443, -1.356, -6.778, 0.08029, 0.1017, 8.832e-05, -0.2531, -0.1619, -0.8094, 0.07912, 19.27, 19.33, 96.66, 0.1056, -1.213, -1.136
41, 2000, 5, 12, 2000, 5, 14, 2000, 5, 18, 7, -2.024, -1.613, -11.29, 0.2474, 0.3823, 0.0001243, -0.8407, -0.4247, -2.973, 0.2497, 16.83, 17.23, 120.6, 0.2437, -1.711, -1.358
42, 2000, 5, 22, 2000, 5, 23, 2000, 5, 30, 9, -1.555, -1.402, -12.62, 0.1014, 0.2722, 6.077e-05, -0.3179, -0.1643, -1.478, 0.1027, 17.14, 17.23, 155.0, 0.1399, -1.257, -1.133
43, 2002, 9, 26, 2002, 9, 27, 2002, 10, 2, 7, -1.539, -1.284, -8.987, 0.1421, 0.3094, 5.786e-05, -0.5653, -0.2889, -2.023, 0.1502, 16.04, 16.31, 114.2, 0.1477, -1.58, -1.292
44, 2003, 7, 7, 2003, 7, 9, 2003, 7, 14, 8, -1.577, -1.44, -11.52, 0.1121, 0.1422, 5.205e-05, -0.4054, -0.2713, -2.17, 0.11, 16.06, 16.18, 129.4, 0.105, -1.346, -1.232
45, 2003, 9, 16, 2003, 9, 21, 2003, 9, 26, 11, -1.651, -1.333, -14.66, 0.2511, 0.1042, 9.139e-05, -0.7252, -0.403, -4.433, 0.2589, 15.85, 16.17, 177.8, 0.2676, -1.783, -1.436
46, 2004, 7, 5, 2004, 7, 7, 2004, 7, 10, 6, -1.311, -1.283, -7.697, 0.02387, 0.03083, 1.927e-05, -0.1322, -0.1058, -0.6351, 0.01993, 16.35, 16.37, 98.24, 0.0186, -1.112, -1.09
47, 2007, 4, 7, 2007, 4, 12, 2007, 4, 15, 9, -2.522, -2.25, -20.25, 0.3313, 0.3227, 0.0001279, -1.157, -0.8806, -7.925, 0.3303, 16.73, 17.04, 153.3, 0.3418, -1.847, -1.643
48, 2008, 2, 11, 2008, 2, 14, 2008, 2, 15, 5, -2.801, -2.144, -10.72, 0.4776, 0.4428, 0.000112, -1.372, -0.7237, -3.619, 0.4679, 18.2, 18.87, 94.33, 0.4947, -1.96, -1.507
49, 2008, 4, 2, 2008, 4, 6, 2008, 4, 8, 7, -2.49, -2.136, -14.95, 0.4001, 0.3366, 0.0001255, -1.097, -0.7472, -5.231, 0.3959, 16.97, 17.36, 121.5, 0.4146, -1.788, -1.537
50, 2008, 6, 2, 2008, 6, 20, 2008, 7, 12, 41, -2.892, -1.897, -77.77, 0.4601, 0.09346, 0.0002036, -1.693, -0.7113, -29.16, 0.4582, 15.14, 16.09, 659.7, 0.6396, -2.412, -1.599
51, 2008, 9, 5, 2008, 9, 10, 2008, 9, 11, 7, -1.48, -1.11, -7.771, 0.1916, 0.1097, 6.693e-05, -0.5827, -0.2109, -1.476, 0.1931, 15.87, 16.21, 113.5, 0.1743, -1.649, -1.235
52, 2008, 11, 13, 2008, 11, 14, 2008, 11, 19, 7, -2.102, -1.904, -13.33, 0.2071, 0.6438, 8.422e-05, -0.715, -0.5307, -3.715, 0.1967, 16.38, 16.66, 116.6, 0.2847, -1.515, -1.385
53, 2009, 1, 2, 2009, 1, 2, 2009, 1, 8, 7, -1.719, -1.531, -10.72, 0.1202, 0.6084, 5.938e-05, -0.5213, -0.3331, -2.332, 0.1191, 18.79, 19.07, 133.5, 0.1766, -1.435, -1.278
54, 2009, 8, 31, 2009, 9, 2, 2009, 9, 4, 5, -1.514, -1.204, -6.022, 0.2174, 0.2779, 7.268e-05, -0.6029, -0.2928, -1.464, 0.2172, 15.72, 16.03, 80.17, 0.2206, -1.661, -1.321
55, 2009, 10, 26, 2009, 10, 28, 2009, 11, 6, 12, -3.311, -2.43, -29.16, 0.5059, 0.6627, 0.0001646, -2.052, -1.134, -13.61, 0.5154, 14.53, 15.52, 186.2, 0.5443, -2.629, -1.88
56, 2009, 11, 18, 2009, 11, 19, 2009, 12, 7, 20, -3.593, -2.336, -46.72, 0.6317, 1.324, 0.000219, -2.235, -0.9829, -19.66, 0.6286, 15.1, 16.71, 334.3, 0.8059, -2.646, -1.726
57, 2009, 12, 12, 2009, 12, 18, 2009, 12, 19, 8, -3.253, -2.219, -17.75, 0.5777, 0.2931, 0.0001781, -1.993, -0.9591, -7.672, 0.5776, 16.69, 17.61, 140.9, 0.5333, -2.581, -1.761
58, 2010, 3, 23, 2010, 3, 27, 2010, 3, 28, 6, -1.851, -1.536, -9.219, 0.2343, 0.1322, 5.04e-05, -0.5357, -0.2353, -1.412, 0.2239, 17.99, 18.36, 110.1, 0.2809, -1.407, -1.179
59, 2010, 8, 8, 2010, 8, 14, 2010, 8, 27, 20, -2.0, -1.536, -30.72, 0.3234, 0.1561, 9.496e-05, -1.023, -0.5684, -11.37, 0.3253, 15.21, 15.67, 313.3, 0.3259, -2.047, -1.589
60, 2010, 10, 6, 2010, 10, 13, 2010, 10, 15, 10, -1.956, -1.62, -16.2, 0.2501, 0.1495, 7.261e-05, -0.8253, -0.5179, -5.179, 0.2436, 15.67, 16.0, 160.0, 0.2504, -1.73, -1.469
61, 2010, 12, 20, 2011, 2, 10, 2011, 2, 24, 67, -4.493, -2.271, -152.1, 0.8292, 0.06275, 0.0002644, -3.098, -0.974, -65.26, 0.8134, 16.56, 18.52, 1.241e+03, 0.7452, -3.221, -1.749
62, 2011, 8, 16, 2011, 8, 19, 2011, 8, 24, 9, -1.678, -1.245, -11.2, 0.2455, 0.166, 8.047e-05, -0.721, -0.2913, -2.621, 0.239, 15.51, 15.94, 143.4, 0.2417, -1.754, -1.304
63, 2012, 2, 8, 2012, 2, 11, 2012, 2, 13, 6, -2.095, -1.783, -10.7, 0.2257, 0.1873, 9.341e-05, -0.6914, -0.3828, -2.297, 0.225, 18.94, 19.26, 115.5, 0.2266, -1.492, -1.273
64, 2012, 10, 25, 2012, 11, 3, 2012, 11, 10, 17, -4.635, -2.177, -37.01, 0.8232, 0.3657, 0.0002833, -3.315, -0.8636, -14.68, 0.8131, 13.39, 15.83, 269.1, 0.8046, -3.512, -1.654
65, 2012, 12, 1, 2012, 12, 2, 2012, 12, 6, 6, -1.732, -1.508, -9.046, 0.1257, 0.207, 5.016e-05, -0.3838, -0.1785, -1.071, 0.1128, 17.5, 17.79, 106.7, 0.1807, -1.285, -1.134
66, 2013, 7, 17, 2013, 7, 19, 2013, 7, 25, 9, -2.02, -1.696, -15.26, 0.1917, 0.3743, 6.582e-05, -0.8957, -0.5913, -5.322, 0.1978, 15.49, 15.79, 142.1, 0.2021, -1.797, -1.537
67, 2014, 3, 6, 2014, 3, 7, 2014, 3, 10, 5, -2.049, -1.658, -8.288, 0.2372, 0.3877, 6.971e-05, -0.71, -0.3182, -1.591, 0.2366, 18.44, 18.81, 94.03, 0.2065, -1.53, -1.238
68, 2014, 10, 26, 2014, 11, 14, 2014, 11, 17, 23, -3.189, -2.287, -52.59, 0.4787, 0.1044, 0.0001452, -1.802, -0.9491, -21.83, 0.469, 15.29, 15.87, 365.1, 0.4823, -2.299, -1.709
69, 2014, 11, 26, 2014, 12, 7, 2014, 12, 9, 14, -2.322, -1.751, -24.51, 0.3094, 0.08578, 8.403e-05, -1.032, -0.4134, -5.788, 0.3298, 17.12, 17.51, 245.1, 0.2834, -1.8, -1.314
