# Marine coldspell statistics for individual detected events at Ystervarkpunt
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
70, 2008, 8, 21, 2008, 8, 24, 2008, 8, 25, 5, -1.109, -1.052, -5.262, 0.05055, 0.0468, 1.796e-05, -0.1534, -0.09755, -0.4878, 0.04956, 15.92, 15.97, 79.86, 0.04791, -1.16, -1.102
71, 2008, 8, 29, 2008, 9, 19, 2008, 10, 4, 37, -2.017, -1.518, -56.17, 0.2741, 0.05297, 0.0001041, -0.9968, -0.5102, -18.88, 0.2725, 15.33, 15.79, 584.3, 0.3547, -1.977, -1.506
72, 2009, 11, 11, 2009, 11, 13, 2009, 11, 23, 13, -2.006, -1.632, -21.22, 0.2154, 0.3955, 4.033e-05, -0.7045, -0.2785, -3.62, 0.2216, 16.74, 17.28, 224.6, 0.2619, -1.541, -1.207
73, 2009, 12, 2, 2009, 12, 5, 2009, 12, 9, 8, -2.401, -2.017, -16.13, 0.3558, 0.2765, 0.0001277, -0.972, -0.5911, -4.728, 0.357, 17.33, 17.73, 141.9, 0.3479, -1.68, -1.415
74, 2010, 10, 10, 2010, 10, 11, 2010, 10, 14, 5, -1.22, -1.114, -5.572, 0.09193, 0.3173, 3.041e-05, -0.2184, -0.1084, -0.5422, 0.09306, 16.52, 16.65, 83.23, 0.09823, -1.218, -1.108
75, 2010, 12, 22, 2010, 12, 24, 2011, 1, 6, 16, -2.011, -1.636, -26.18, 0.2376, 0.2196, 7.728e-05, -0.6694, -0.3763, -6.021, 0.2476, 18.59, 19.17, 306.7, 0.2983, -1.499, -1.303
76, 2011, 1, 20, 2011, 1, 21, 2011, 1, 27, 8, -1.856, -1.57, -12.56, 0.1869, 0.5747, 7.098e-05, -0.8152, -0.5048, -4.039, 0.1998, 19.64, 19.97, 159.7, 0.2004, -1.784, -1.477
77, 2011, 8, 13, 2011, 8, 14, 2011, 8, 19, 7, -1.366, -1.193, -8.35, 0.105, 0.1697, 4.365e-05, -0.3633, -0.2051, -1.436, 0.09496, 15.65, 15.83, 110.8, 0.1052, -1.362, -1.207
78, 2011, 12, 11, 2011, 12, 14, 2011, 12, 15, 5, -1.744, -1.554, -7.77, 0.1029, 0.09284, 3.687e-05, -0.3402, -0.1473, -0.7365, 0.1048, 18.38, 18.53, 92.66, 0.09008, -1.242, -1.105
79, 2014, 11, 10, 2014, 11, 15, 2014, 11, 17, 8, -2.27, -1.825, -14.6, 0.2687, 0.2039, 7.412e-05, -0.94, -0.5154, -4.124, 0.2619, 16.56, 16.94, 135.5, 0.2593, -1.707, -1.393
80, 2014, 12, 4, 2014, 12, 7, 2014, 12, 8, 5, -1.805, -1.638, -8.188, 0.1303, 0.09644, 5.1e-05, -0.3843, -0.2131, -1.066, 0.1299, 18.01, 18.13, 90.67, 0.1526, -1.27, -1.15
