# Marine coldspell statistics for individual detected events at Port_Nolloth
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
46, 1998, 9, 7, 1998, 9, 10, 1998, 9, 14, 8, -1.324, -1.202, -9.62, 0.08752, 0.1436, 5.213e-05, -0.4559, -0.3345, -2.676, 0.08832, 12.87, 13.0, 104.0, 0.07058, -1.525, -1.385
47, 1998, 9, 25, 1998, 9, 26, 1998, 9, 30, 6, -1.565, -1.463, -8.776, 0.07883, 0.3752, 0.0001016, -0.702, -0.5981, -3.589, 0.07826, 12.97, 13.11, 78.65, 0.07191, -1.813, -1.692
48, 2000, 5, 1, 2000, 5, 10, 2000, 5, 21, 21, -1.943, -1.24, -26.05, 0.4238, 0.1099, 0.0001611, -1.073, -0.3655, -7.677, 0.4198, 13.27, 13.96, 293.2, 0.413, -2.234, -1.416
49, 2000, 5, 25, 2000, 5, 28, 2000, 5, 29, 5, -1.19, -1.041, -5.203, 0.1081, 0.1027, 5.732e-05, -0.3142, -0.1673, -0.8363, 0.1063, 13.6, 13.78, 68.88, 0.1348, -1.359, -1.191
50, 2000, 12, 14, 2000, 12, 21, 2000, 12, 22, 9, -1.704, -1.556, -14.01, 0.09311, 0.06604, 3.505e-05, -0.3378, -0.1823, -1.64, 0.09968, 15.84, 15.88, 142.9, 0.05959, -1.247, -1.133
51, 2002, 8, 2, 2002, 8, 7, 2002, 8, 9, 8, -0.987, -0.8916, -7.133, 0.0594, 0.05548, 2.525e-05, -0.1875, -0.09589, -0.7671, 0.0595, 12.83, 12.93, 103.4, 0.06015, -1.234, -1.121
52, 2002, 11, 7, 2002, 11, 10, 2002, 11, 11, 5, -1.479, -1.399, -6.997, 0.04795, 0.08782, 5.866e-05, -0.3517, -0.2767, -1.383, 0.04375, 14.45, 14.5, 72.48, 0.03552, -1.312, -1.246
53, 2002, 11, 22, 2002, 11, 29, 2002, 11, 29, 8, -1.915, -1.624, -12.99, 0.1711, 0.09294, 5.167e-05, -0.6129, -0.3486, -2.788, 0.1549, 14.72, 14.87, 118.9, 0.08661, -1.471, -1.272
54, 2003, 6, 6, 2003, 6, 23, 2003, 6, 25, 20, -1.521, -1.254, -25.07, 0.1778, 0.03154, 7.699e-05, -0.637, -0.3613, -7.227, 0.1797, 12.68, 13.09, 261.9, 0.2457, -1.721, -1.405
55, 2003, 7, 19, 2003, 7, 20, 2003, 7, 25, 7, -1.24, -1.137, -7.962, 0.06962, 0.2306, 4.874e-05, -0.4424, -0.3435, -2.404, 0.06662, 12.62, 12.71, 88.99, 0.06054, -1.555, -1.432
56, 2004, 1, 16, 2004, 1, 17, 2004, 1, 24, 9, -1.783, -1.664, -14.97, 0.1271, 0.5164, 0.0001584, -0.4965, -0.3634, -3.271, 0.1332, 16.05, 16.18, 145.6, 0.1352, -1.386, -1.28
57, 2004, 3, 6, 2004, 3, 15, 2004, 3, 16, 11, -1.744, -1.572, -17.29, 0.1305, 0.05397, 9.917e-05, -0.3597, -0.2041, -2.245, 0.1173, 15.48, 15.78, 173.6, 0.2051, -1.26, -1.149
58, 2005, 2, 27, 2005, 2, 28, 2005, 3, 3, 5, -1.91, -1.649, -8.244, 0.2019, 0.6051, 6.561e-05, -0.6713, -0.3902, -1.951, 0.1972, 15.81, 16.02, 80.1, 0.2267, -1.542, -1.31
59, 2005, 12, 17, 2005, 12, 18, 2005, 12, 21, 5, -1.586, -1.484, -7.42, 0.06084, 0.1276, 3.262e-05, -0.2141, -0.1134, -0.567, 0.05942, 15.85, 15.99, 79.95, 0.09949, -1.156, -1.083
60, 2005, 12, 26, 2005, 12, 26, 2005, 12, 31, 6, -1.909, -1.693, -10.16, 0.1908, 0.8331, 7.323e-05, -0.576, -0.3844, -2.306, 0.1745, 15.77, 16.03, 96.18, 0.2176, -1.432, -1.292
61, 2006, 3, 23, 2006, 3, 29, 2006, 3, 31, 9, -2.042, -1.841, -16.57, 0.1853, 0.09241, 9.288e-05, -0.7136, -0.4988, -4.489, 0.2022, 14.7, 14.97, 134.7, 0.2695, -1.537, -1.374
62, 2006, 4, 9, 2006, 4, 10, 2006, 4, 13, 5, -1.54, -1.416, -7.078, 0.1204, 0.2394, 5.149e-05, -0.3752, -0.2607, -1.304, 0.1241, 14.74, 14.82, 74.09, 0.1444, -1.322, -1.226
63, 2007, 12, 2, 2007, 12, 4, 2007, 12, 8, 7, -2.411, -1.972, -13.81, 0.3406, 0.4272, 0.000121, -1.056, -0.6111, -4.277, 0.3411, 14.42, 14.91, 104.4, 0.3632, -1.779, -1.449
64, 2008, 1, 18, 2008, 1, 20, 2008, 1, 22, 5, -2.19, -1.896, -9.481, 0.3425, 0.5859, 8.836e-05, -0.8894, -0.596, -2.98, 0.3433, 15.65, 15.95, 79.74, 0.3445, -1.684, -1.459
65, 2008, 1, 30, 2008, 2, 5, 2008, 2, 8, 10, -2.37, -2.019, -20.19, 0.2883, 0.154, 0.0001071, -1.073, -0.7142, -7.142, 0.2834, 15.61, 15.95, 159.5, 0.2873, -1.828, -1.547
66, 2008, 3, 15, 2008, 3, 17, 2008, 3, 29, 15, -2.316, -1.831, -27.47, 0.2492, 0.3183, 0.0001057, -0.9336, -0.4657, -6.985, 0.2531, 14.84, 15.15, 227.3, 0.287, -1.675, -1.342
67, 2008, 4, 16, 2008, 4, 20, 2008, 4, 21, 6, -1.617, -1.336, -8.018, 0.1723, 0.1365, 7.88e-05, -0.565, -0.2643, -1.586, 0.179, 14.23, 14.57, 87.45, 0.2027, -1.537, -1.248
68, 2010, 4, 21, 2010, 4, 24, 2010, 4, 30, 10, -2.085, -1.583, -15.83, 0.3256, 0.2984, 0.0001039, -1.088, -0.6006, -6.006, 0.3158, 13.6, 14.06, 140.6, 0.3044, -2.092, -1.609
69, 2011, 7, 3, 2011, 7, 5, 2011, 7, 7, 5, -1.142, -1.065, -5.325, 0.07864, 0.07571, 2.619e-05, -0.2845, -0.2077, -1.039, 0.0749, 12.9, 12.97, 64.87, 0.06542, -1.332, -1.242
70, 2011, 9, 27, 2011, 9, 30, 2011, 10, 5, 9, -1.419, -1.133, -10.19, 0.1707, 0.1613, 5.108e-05, -0.5505, -0.2572, -2.315, 0.1704, 13.21, 13.52, 121.7, 0.1682, -1.634, -1.294
71, 2011, 11, 22, 2011, 11, 26, 2011, 11, 27, 6, -1.673, -1.424, -8.547, 0.1334, 0.2268, 5.803e-05, -0.3935, -0.1563, -0.9376, 0.1246, 14.84, 15.03, 90.16, 0.09615, -1.308, -1.123
72, 2011, 12, 9, 2011, 12, 11, 2011, 12, 13, 5, -2.01, -1.859, -9.293, 0.164, 0.2683, 4.668e-05, -0.621, -0.4705, -2.353, 0.1633, 15.13, 15.28, 76.41, 0.1786, -1.447, -1.339
73, 2012, 4, 22, 2012, 4, 23, 2012, 4, 29, 8, -1.706, -1.364, -10.91, 0.2259, 0.4934, 8.191e-05, -0.6953, -0.3828, -3.063, 0.2136, 14.02, 14.27, 114.2, 0.1958, -1.688, -1.388
74, 2012, 5, 30, 2012, 6, 1, 2012, 6, 3, 5, -1.265, -1.166, -5.829, 0.1156, 0.0977, 4.994e-05, -0.3742, -0.2753, -1.376, 0.1182, 13.41, 13.51, 67.56, 0.09677, -1.42, -1.31
75, 2012, 6, 17, 2012, 6, 22, 2012, 6, 23, 7, -1.046, -0.9683, -6.778, 0.04775, 0.03787, 1.482e-05, -0.1622, -0.08207, -0.5745, 0.04866, 13.17, 13.29, 93.03, 0.07595, -1.183, -1.093
76, 2012, 7, 12, 2012, 7, 14, 2012, 7, 16, 5, -1.337, -1.205, -6.026, 0.09518, 0.1991, 4.258e-05, -0.5147, -0.3831, -1.915, 0.09282, 12.58, 12.72, 63.58, 0.09033, -1.626, -1.466
77, 2012, 8, 31, 2012, 9, 3, 2012, 9, 8, 9, -1.311, -1.119, -10.07, 0.1178, 0.1568, 3.133e-05, -0.4445, -0.2505, -2.255, 0.1186, 12.76, 12.97, 116.7, 0.1338, -1.513, -1.289
78, 2012, 11, 25, 2012, 11, 26, 2012, 11, 29, 5, -1.776, -1.575, -7.874, 0.1804, 0.4334, 4.455e-05, -0.4968, -0.2884, -1.442, 0.183, 14.73, 14.98, 74.88, 0.2008, -1.388, -1.225
79, 2013, 2, 2, 2013, 2, 6, 2013, 2, 8, 7, -1.624, -1.511, -10.58, 0.1031, 0.1431, 2.752e-05, -0.3417, -0.2166, -1.516, 0.1227, 16.36, 16.47, 115.3, 0.09396, -1.266, -1.169
80, 2013, 10, 13, 2013, 10, 24, 2013, 10, 26, 14, -1.461, -1.241, -17.38, 0.108, 0.05998, 3.277e-05, -0.4542, -0.2667, -3.734, 0.1024, 13.87, 13.95, 195.2, 0.1263, -1.451, -1.274
