# Marine coldspell statistics for individual detected events at Pollock_Beach
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
54, 2010, 10, 18, 2010, 10, 18, 2010, 10, 22, 5, -1.905, -1.62, -8.098, 0.1622, 1.214, 5.681e-05, -0.7596, -0.4226, -2.113, 0.1911, 16.31, 16.63, 83.13, 0.1786, -1.663, -1.358
55, 2010, 12, 29, 2010, 12, 30, 2011, 1, 10, 13, -5.512, -3.26, -42.38, 1.17, 2.023, 0.0003655, -4.171, -1.952, -25.38, 1.156, 15.19, 17.61, 229.0, 1.265, -4.109, -2.484
56, 2011, 1, 25, 2011, 1, 26, 2011, 1, 30, 6, -3.47, -2.663, -15.98, 0.5043, 1.013, 0.00018, -2.004, -1.172, -7.03, 0.5254, 17.94, 18.77, 112.6, 0.521, -2.367, -1.791
57, 2011, 2, 6, 2011, 2, 10, 2011, 3, 6, 29, -4.71, -3.035, -88.03, 0.8524, 0.5755, 0.0002628, -3.151, -1.343, -38.95, 0.8881, 16.84, 18.41, 534.0, 0.8248, -3.021, -1.809
58, 2011, 8, 17, 2011, 8, 23, 2011, 8, 28, 12, -2.034, -1.579, -18.95, 0.2132, 0.1356, 7.834e-05, -0.9231, -0.4706, -5.647, 0.2118, 15.69, 16.16, 193.9, 0.2214, -1.831, -1.424
59, 2011, 12, 6, 2011, 12, 11, 2011, 12, 15, 10, -3.448, -2.62, -26.2, 0.5095, 0.4294, 0.0001569, -1.878, -1.051, -10.51, 0.5042, 16.49, 17.31, 173.1, 0.5234, -2.196, -1.669
60, 2012, 4, 13, 2012, 4, 14, 2012, 4, 17, 5, -3.078, -2.793, -13.97, 0.1957, 0.6216, 7.415e-05, -0.9283, -0.6442, -3.221, 0.1917, 17.35, 17.61, 88.05, 0.1996, -1.432, -1.3
61, 2012, 4, 22, 2012, 4, 27, 2012, 4, 30, 9, -3.222, -2.771, -24.94, 0.4047, 0.2318, 0.0001327, -1.262, -0.7889, -7.1, 0.3911, 16.93, 17.4, 156.6, 0.3891, -1.644, -1.397
62, 2012, 11, 1, 2012, 11, 5, 2012, 11, 9, 9, -2.409, -2.025, -18.22, 0.2389, 0.2719, 6.922e-05, -0.8038, -0.4246, -3.822, 0.2482, 16.25, 16.64, 149.7, 0.2814, -1.501, -1.267
63, 2013, 3, 15, 2013, 3, 16, 2013, 3, 19, 5, -2.804, -2.268, -11.34, 0.3044, 0.7589, 6.567e-05, -0.9276, -0.389, -1.945, 0.3044, 18.22, 18.74, 93.69, 0.3037, -1.494, -1.207
64, 2013, 3, 27, 2013, 4, 1, 2013, 4, 12, 17, -3.518, -2.737, -46.53, 0.4042, 0.3386, 0.0001561, -1.51, -0.7074, -12.03, 0.4105, 17.22, 17.93, 304.8, 0.4008, -1.752, -1.349
65, 2013, 12, 10, 2013, 12, 11, 2013, 12, 15, 6, -2.048, -1.88, -11.28, 0.113, 0.2468, 5.838e-05, -0.4785, -0.3262, -1.957, 0.0989, 17.89, 18.11, 108.6, 0.1603, -1.305, -1.209
66, 2014, 2, 2, 2014, 2, 7, 2014, 2, 8, 7, -2.599, -2.086, -14.6, 0.2758, 0.2171, 0.0001019, -1.03, -0.5195, -3.636, 0.2742, 18.94, 19.44, 136.1, 0.2672, -1.657, -1.331
67, 2014, 11, 5, 2014, 11, 12, 2014, 11, 16, 12, -4.032, -3.166, -37.99, 0.5488, 0.3011, 0.0001283, -2.332, -1.49, -17.88, 0.526, 14.93, 15.73, 188.7, 0.4764, -2.371, -1.886
68, 2014, 11, 27, 2014, 12, 3, 2014, 12, 14, 18, -3.24, -2.667, -48.0, 0.4033, 0.1959, 0.0001291, -1.632, -1.074, -19.33, 0.3966, 16.46, 17.11, 307.9, 0.4743, -2.015, -1.673
