# Marine coldspell statistics for individual detected events at Mossel_Bay
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
15, 1984, 2, 8, 1984, 2, 12, 1984, 2, 14, 7, -2.19, -1.89, -13.23, 0.1991, 0.2641, 0.0009555, -0.7161, -0.4304, -3.013, 0.187, 19.08, 19.4, 135.8, 0.2166, -1.486, -1.294
16, 1984, 3, 8, 1984, 3, 10, 1984, 3, 22, 15, -2.557, -2.098, -31.47, 0.3306, 0.4106, 0.001409, -1.028, -0.5775, -8.663, 0.3307, 17.94, 18.21, 273.1, 0.3764, -1.673, -1.38
17, 1984, 3, 26, 1984, 3, 31, 1984, 4, 2, 8, -2.912, -2.231, -17.85, 0.4198, 0.2252, 0.002211, -1.414, -0.7269, -5.815, 0.4199, 16.67, 17.43, 139.4, 0.4406, -1.943, -1.483
18, 1984, 4, 11, 1984, 4, 16, 1984, 4, 22, 12, -2.024, -1.762, -21.15, 0.1764, 0.1323, 0.00107, -0.6755, -0.4203, -5.044, 0.1775, 16.77, 17.02, 204.3, 0.2248, -1.501, -1.314
19, 1984, 5, 2, 1984, 5, 6, 1984, 5, 7, 6, -1.378, -1.301, -7.805, 0.05955, 0.02921, 0.0002197, -0.1852, -0.1058, -0.6349, 0.05825, 16.88, 16.98, 101.9, 0.07993, -1.155, -1.089
20, 1984, 5, 17, 1984, 5, 21, 1984, 5, 22, 6, -2.079, -1.775, -10.65, 0.1987, 0.1722, 0.00116, -0.8485, -0.5426, -3.256, 0.1999, 15.88, 16.21, 97.29, 0.2182, -1.69, -1.44
21, 1984, 5, 26, 1984, 5, 27, 1984, 5, 31, 6, -1.589, -1.485, -8.912, 0.1089, 0.3379, 0.000392, -0.3468, -0.2353, -1.412, 0.1167, 16.23, 16.3, 97.81, 0.07481, -1.279, -1.189
22, 1984, 7, 5, 1984, 7, 8, 1984, 7, 13, 9, -1.635, -1.353, -12.18, 0.1694, 0.1445, 0.0005923, -0.4995, -0.2312, -2.08, 0.1606, 15.32, 15.59, 140.3, 0.1644, -1.44, -1.205
23, 1984, 7, 31, 1984, 8, 9, 1984, 8, 13, 14, -1.979, -1.543, -21.6, 0.2122, 0.0996, 0.0009454, -0.8756, -0.442, -6.187, 0.2105, 14.79, 15.24, 213.4, 0.2211, -1.793, -1.401
24, 1984, 11, 19, 1984, 11, 20, 1984, 11, 24, 6, -1.95, -1.82, -10.92, 0.1493, 0.4061, 0.0003272, -0.5032, -0.3659, -2.195, 0.1457, 16.83, 17.03, 102.2, 0.1446, -1.348, -1.251
25, 1987, 11, 12, 1987, 11, 13, 1987, 11, 20, 9, -1.891, -1.739, -15.65, 0.09229, 0.376, 0.0001603, -0.5321, -0.3375, -3.037, 0.09716, 16.6, 16.87, 151.9, 0.135, -1.391, -1.242
26, 1987, 11, 26, 1987, 11, 29, 1987, 11, 30, 5, -2.244, -1.904, -9.522, 0.257, 0.2541, 0.0003119, -0.7774, -0.4377, -2.188, 0.2571, 16.96, 17.25, 86.25, 0.2089, -1.53, -1.298
27, 1988, 2, 25, 1988, 3, 10, 1988, 3, 20, 25, -3.0, -2.248, -56.2, 0.3964, 0.09594, 0.000658, -1.472, -0.7188, -17.97, 0.4021, 17.5, 18.29, 457.3, 0.5535, -1.963, -1.471
28, 1988, 4, 24, 1988, 4, 26, 1988, 4, 28, 5, -1.499, -1.415, -7.075, 0.08361, 0.09193, 0.0001615, -0.2549, -0.1702, -0.851, 0.0863, 16.95, 17.04, 85.21, 0.0957, -1.205, -1.137
29, 1988, 12, 8, 1988, 12, 31, 1988, 12, 31, 24, -2.134, -1.747, -41.93, 0.2097, 0.02806, 0.0002023, -0.9018, -0.3991, -9.579, 0.2387, 18.54, 18.43, 442.3, 0.3151, -1.732, -1.301
30, 1989, 1, 19, 1989, 1, 21, 1989, 1, 26, 8, -1.776, -1.419, -11.36, 0.1946, 0.2542, 0.0002401, -0.6417, -0.2634, -2.107, 0.1945, 19.53, 19.91, 159.3, 0.1878, -1.566, -1.228
