# Marine coldspell statistics for individual detected events at Mossel_Bay
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
22, 1997, 9, 19, 1997, 9, 21, 1997, 9, 24, 6, -2.743, -1.815, -10.89, 0.6536, 0.8399, 0.0008194, -1.823, -0.8939, -5.363, 0.6532, 13.78, 14.73, 88.37, 0.6893, -2.98, -1.97
23, 1998, 2, 18, 1998, 2, 19, 1998, 2, 22, 5, -6.996, -5.055, -25.28, 1.189, 2.765, 0.001473, -3.565, -1.537, -7.687, 1.227, 13.89, 15.76, 78.78, 1.163, -2.039, -1.442
24, 1998, 12, 5, 1998, 12, 6, 1998, 12, 12, 8, -7.951, -3.803, -30.43, 2.135, 2.764, 0.002334, -6.487, -2.261, -18.09, 2.202, 12.32, 16.58, 132.7, 2.231, -5.433, -2.534
25, 2000, 1, 17, 2000, 1, 21, 2000, 1, 28, 12, -6.691, -4.292, -51.5, 1.342, 1.001, 0.001391, -4.357, -1.916, -22.99, 1.379, 14.9, 17.31, 207.7, 1.349, -2.867, -1.816
26, 2000, 5, 14, 2000, 5, 30, 2000, 6, 8, 26, -4.61, -3.349, -87.09, 0.6379, 0.1432, 0.0007833, -2.489, -1.227, -31.91, 0.6182, 11.61, 13.0, 337.9, 0.6853, -2.174, -1.577
27, 2000, 7, 15, 2000, 7, 21, 2000, 7, 30, 16, -2.364, -1.783, -28.53, 0.3156, 0.1922, 0.0003366, -1.101, -0.5277, -8.444, 0.3096, 12.88, 13.46, 215.3, 0.3156, -1.871, -1.419
28, 2001, 2, 28, 2001, 3, 1, 2001, 3, 4, 5, -6.273, -5.217, -26.09, 0.6807, 1.632, 0.0006258, -2.199, -1.149, -5.747, 0.6735, 13.89, 14.92, 74.61, 0.6929, -1.54, -1.282
29, 2001, 11, 17, 2001, 11, 18, 2001, 11, 22, 6, -3.293, -2.663, -15.98, 0.4403, 1.113, 0.0005252, -2.35, -1.7, -10.2, 0.4573, 16.02, 16.74, 100.5, 0.5167, -3.493, -2.775
30, 2003, 8, 20, 2003, 8, 21, 2003, 9, 26, 38, -2.044, -1.369, -52.04, 0.2849, 0.4799, 0.0002864, -0.971, -0.378, -14.36, 0.2601, 13.55, 14.75, 560.3, 0.5496, -1.905, -1.377
31, 2005, 1, 19, 2005, 1, 20, 2005, 1, 23, 5, -5.256, -4.261, -21.31, 0.6905, 1.51, 0.0005543, -2.943, -1.928, -9.641, 0.7016, 16.33, 17.33, 86.66, 0.6957, -2.273, -1.828
