# Marine coldspell statistics for individual detected events at Sodwana
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
12, 2003, 3, 31, 2003, 4, 2, 2003, 4, 4, 5, -1.437, -1.137, -5.686, 0.2655, 0.3824, 0.0002645, -0.6159, -0.3129, -1.565, 0.2674, 25.17, 25.47, 127.3, 0.272, -1.75, -1.38
13, 2003, 8, 22, 2003, 9, 2, 2003, 9, 6, 16, -1.384, -0.897, -14.35, 0.2149, 0.06297, 0.0001934, -0.6839, -0.2102, -3.363, 0.2157, 20.75, 21.25, 340.0, 0.2165, -1.977, -1.307
14, 2003, 9, 17, 2003, 9, 20, 2003, 9, 29, 13, -3.66, -1.899, -24.69, 0.8852, 0.786, 0.0007938, -2.794, -1.021, -13.27, 0.8919, 18.62, 20.42, 265.5, 0.9075, -4.226, -2.171
15, 2003, 11, 14, 2003, 11, 15, 2003, 11, 19, 6, -2.188, -1.604, -9.624, 0.3237, 0.7837, 0.000265, -1.073, -0.4797, -2.878, 0.324, 21.86, 22.5, 135.0, 0.3312, -1.963, -1.427
16, 2004, 2, 12, 2004, 2, 14, 2004, 2, 28, 17, -6.51, -3.247, -55.2, 1.636, 1.592, 0.001541, -5.426, -2.2, -37.4, 1.618, 20.47, 23.8, 404.7, 1.673, -6.004, -3.078
17, 2004, 6, 5, 2004, 6, 8, 2004, 6, 11, 7, -1.438, -1.004, -7.027, 0.2712, 0.2177, 0.0002248, -0.7732, -0.3337, -2.336, 0.2653, 22.22, 22.66, 158.6, 0.2468, -2.162, -1.495
18, 2004, 8, 21, 2004, 8, 22, 2004, 8, 26, 6, -1.287, -0.9329, -5.598, 0.2236, 0.4476, 0.0001859, -0.6286, -0.2702, -1.621, 0.226, 20.88, 21.23, 127.4, 0.2208, -1.955, -1.409
19, 2004, 9, 24, 2004, 9, 26, 2004, 9, 28, 5, -1.7, -1.32, -6.601, 0.2215, 0.2705, 0.0001901, -0.8053, -0.4261, -2.131, 0.2221, 20.66, 21.04, 105.2, 0.2271, -1.9, -1.477
20, 2004, 12, 22, 2004, 12, 24, 2004, 12, 27, 6, -6.295, -4.877, -29.26, 1.543, 1.464, 0.001307, -5.121, -3.692, -22.15, 1.557, 19.21, 20.65, 123.9, 1.581, -5.36, -4.132
21, 2005, 4, 18, 2005, 4, 20, 2005, 4, 24, 7, -2.482, -1.367, -9.566, 0.5307, 0.7051, 0.0004368, -1.616, -0.5071, -3.55, 0.5265, 23.4, 24.47, 171.3, 0.5031, -2.867, -1.587
22, 2005, 6, 25, 2005, 6, 27, 2005, 6, 30, 6, -2.344, -1.464, -8.784, 0.5668, 0.6848, 0.0004487, -1.66, -0.7782, -4.669, 0.5673, 20.69, 21.55, 129.3, 0.5527, -3.424, -2.135
23, 2006, 3, 12, 2006, 3, 12, 2006, 3, 17, 6, -1.921, -1.318, -7.911, 0.3773, 1.97, 0.0002443, -1.09, -0.4926, -2.955, 0.3753, 25.17, 25.73, 154.4, 0.3569, -2.311, -1.595
24, 2006, 7, 6, 2006, 7, 16, 2006, 7, 28, 23, -2.33, -1.128, -25.94, 0.4649, 0.1632, 0.0003507, -1.6, -0.4109, -9.45, 0.4591, 20.13, 21.33, 490.5, 0.4859, -3.194, -1.569
25, 2006, 10, 14, 2006, 10, 16, 2006, 10, 18, 5, -2.953, -1.901, -9.504, 0.7261, 0.9227, 0.0004122, -2.124, -1.069, -5.346, 0.7307, 19.94, 20.99, 105.0, 0.7132, -3.563, -2.291
26, 2007, 6, 6, 2007, 6, 7, 2007, 6, 10, 5, -2.111, -1.325, -6.626, 0.5166, 0.7003, 0.0003934, -1.434, -0.6571, -3.285, 0.5043, 21.59, 22.33, 111.7, 0.467, -3.118, -1.97
27, 2008, 4, 20, 2008, 4, 22, 2008, 4, 27, 8, -1.421, -1.131, -9.05, 0.1491, 0.2093, 9.478e-05, -0.5666, -0.2822, -2.257, 0.1477, 24.37, 24.6, 196.8, 0.1635, -1.663, -1.332
28, 2008, 5, 1, 2008, 5, 4, 2008, 5, 10, 10, -1.46, -1.231, -12.31, 0.1433, 0.1878, 9.913e-05, -0.6245, -0.3988, -3.988, 0.1443, 23.83, 23.99, 239.9, 0.203, -1.748, -1.479
29, 2008, 5, 22, 2008, 5, 23, 2008, 5, 26, 5, -1.026, -0.9086, -4.543, 0.06695, 0.1668, 4.72e-05, -0.252, -0.1346, -0.6728, 0.06688, 23.42, 23.48, 117.4, 0.07285, -1.326, -1.174
30, 2009, 4, 25, 2009, 4, 27, 2009, 4, 30, 6, -1.192, -0.9704, -5.822, 0.1315, 0.1533, 7.047e-05, -0.3544, -0.1308, -0.7848, 0.1324, 24.38, 24.59, 147.5, 0.1126, -1.423, -1.156
31, 2009, 8, 31, 2009, 9, 3, 2009, 9, 5, 6, -1.774, -1.198, -7.19, 0.2995, 0.3003, 0.0001688, -1.07, -0.4952, -2.971, 0.299, 20.36, 20.93, 125.6, 0.301, -2.519, -1.704
32, 2009, 10, 3, 2009, 10, 7, 2009, 10, 8, 6, -2.053, -1.574, -9.444, 0.3606, 0.2794, 0.0001397, -1.153, -0.6703, -4.022, 0.3639, 20.54, 20.98, 125.9, 0.3262, -2.281, -1.743
33, 2009, 10, 24, 2009, 10, 25, 2009, 10, 29, 6, -3.9, -1.928, -11.57, 0.9438, 1.72, 0.0005302, -3.06, -1.074, -6.442, 0.9546, 19.3, 21.33, 128.0, 0.9854, -4.642, -2.271
34, 2009, 11, 6, 2009, 11, 9, 2009, 11, 13, 8, -4.097, -2.395, -19.16, 0.9456, 0.9079, 0.0004364, -3.064, -1.351, -10.81, 0.9387, 19.71, 21.43, 171.4, 0.9239, -3.963, -2.29
35, 2009, 11, 21, 2009, 11, 26, 2009, 11, 27, 7, -1.649, -1.346, -9.419, 0.135, 0.0957, 7.811e-05, -0.512, -0.2031, -1.422, 0.1371, 22.78, 23.01, 161.1, 0.1221, -1.45, -1.178
