# Marine heatwave statistics for individual detected events at Sea_Point
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
20, 1977, 2, 24, 1977, 2, 28, 1977, 2, 28, 5, 2.642, 2.618, 13.09, 0.01627, 0.2335, 0.0008558, 0.3616, 0.2701, 1.351, 0.0585, 16.0, 16.0, 80.0, 0.0, 1.159, 1.116
21, 1982, 12, 28, 1983, 1, 17, 1983, 1, 17, 21, 3.588, 2.524, 53.01, 0.5718, 0.08923, 0.0003036, 1.273, 0.1976, 4.149, 0.565, 17.0, 16.1, 338.0, 0.526, 1.55, 1.084
22, 1984, 12, 15, 1984, 12, 16, 1984, 12, 23, 9, 9.361, 5.983, 53.85, 2.819, 2.982, 0.002144, 7.23, 3.812, 34.31, 2.848, 23.0, 19.67, 177.0, 2.789, 4.394, 2.773
23, 1985, 1, 11, 1985, 1, 14, 1985, 1, 15, 5, 3.563, 2.748, 13.74, 0.4081, 0.4446, 0.0003688, 1.273, 0.4365, 2.182, 0.4196, 17.0, 16.2, 81.0, 0.4, 1.556, 1.19
24, 1985, 2, 15, 1985, 2, 15, 1985, 2, 20, 6, 3.569, 3.23, 19.38, 0.4721, 4.993, 0.0003692, 1.0, 0.6851, 4.11, 0.4579, 17.0, 16.67, 100.0, 0.4714, 1.389, 1.268
25, 1985, 3, 27, 1985, 4, 4, 1985, 4, 17, 22, 6.195, 3.91, 86.02, 1.323, 0.5892, 0.001098, 4.774, 2.448, 53.85, 1.334, 19.0, 16.73, 368.0, 1.321, 4.36, 2.683
26, 1985, 9, 5, 1985, 9, 8, 1985, 9, 13, 9, 3.717, 2.045, 18.4, 0.6716, 0.7013, 0.0007121, 2.194, 0.5075, 4.568, 0.6813, 17.0, 15.33, 138.0, 0.6667, 2.44, 1.333
27, 1986, 6, 1, 1986, 6, 5, 1986, 6, 5, 5, 2.046, 1.966, 9.831, 0.04023, 0.2381, 0.0001208, 0.1284, 0.04994, 0.2497, 0.03932, 15.1, 15.02, 75.1, 0.04, 1.067, 1.026
28, 1987, 5, 26, 1987, 5, 28, 1987, 6, 1, 7, 2.985, 2.334, 16.34, 0.4406, 0.5874, 0.0004158, 1.088, 0.4298, 3.009, 0.4441, 16.0, 15.36, 107.5, 0.4403, 1.573, 1.226
29, 1989, 3, 2, 1989, 3, 6, 1989, 3, 13, 12, 3.776, 2.819, 33.83, 0.5295, 0.4654, 0.0004159, 1.813, 0.9051, 10.86, 0.4872, 17.0, 16.0, 192.0, 0.5774, 1.924, 1.471
30, 1989, 4, 3, 1989, 4, 8, 1989, 4, 14, 12, 3.176, 2.51, 30.12, 0.4664, 0.2685, 0.0002712, 1.71, 1.039, 12.47, 0.4598, 16.0, 15.33, 184.0, 0.4714, 2.166, 1.705
31, 1989, 9, 12, 1989, 9, 12, 1989, 9, 18, 7, 1.685, 1.67, 11.69, 0.008537, 1.993, 4.465e-06, 0.1161, 0.06083, 0.4258, 0.03552, 15.0, 15.0, 105.0, 0.0, 1.074, 1.038
32, 1990, 5, 5, 1990, 5, 6, 1990, 5, 9, 5, 2.529, 2.282, 11.41, 0.1627, 0.595, 0.0001044, 0.7545, 0.4984, 2.492, 0.1641, 15.3, 15.06, 75.3, 0.1625, 1.425, 1.28
33, 1990, 12, 14, 1990, 12, 17, 1990, 12, 18, 5, 3.344, 2.761, 13.81, 0.4689, 0.3389, 0.0001654, 1.198, 0.6303, 3.152, 0.451, 17.0, 16.4, 82.0, 0.4899, 1.558, 1.294
34, 1992, 4, 18, 1992, 4, 20, 1992, 4, 26, 9, 2.689, 2.145, 19.31, 0.2755, 0.4059, 0.0001439, 1.149, 0.5913, 5.322, 0.2838, 15.5, 14.94, 134.5, 0.2833, 1.746, 1.382
35, 1992, 9, 14, 1992, 9, 14, 1992, 9, 18, 5, 1.673, 1.666, 8.328, 0.004902, 0.9944, 3.856e-05, 0.07742, 0.04258, 0.2129, 0.02374, 15.0, 15.0, 75.0, 0.0, 1.049, 1.026
36, 1992, 11, 26, 1992, 11, 29, 1992, 12, 2, 7, 3.852, 3.348, 23.43, 0.3542, 0.693, 0.0002682, 1.779, 1.279, 8.951, 0.3455, 17.0, 16.5, 115.5, 0.378, 1.858, 1.617
37, 1992, 12, 17, 1992, 12, 20, 1992, 12, 22, 6, 2.797, 2.557, 15.34, 0.23, 0.5557, 0.0001838, 0.6097, 0.3772, 2.263, 0.2126, 16.5, 16.25, 97.5, 0.25, 1.279, 1.172
38, 1993, 2, 17, 1993, 2, 23, 1993, 2, 23, 7, 2.587, 2.569, 17.98, 0.009327, 0.1577, 0.0001067, 0.1632, 0.07189, 0.5032, 0.05737, 16.0, 16.0, 112.0, 0.0, 1.067, 1.029
39, 1993, 2, 27, 1993, 3, 2, 1993, 3, 3, 5, 3.691, 3.269, 16.35, 0.3892, 0.3768, 0.0002458, 1.555, 1.067, 5.333, 0.4441, 17.0, 16.6, 83.0, 0.3742, 1.728, 1.49
40, 1993, 5, 19, 1993, 5, 23, 1993, 5, 27, 9, 2.552, 2.219, 19.97, 0.2142, 0.208, 0.0001146, 0.6684, 0.3381, 3.043, 0.2072, 15.5, 15.17, 136.5, 0.2357, 1.355, 1.179
41, 1993, 7, 21, 1993, 7, 24, 1993, 7, 25, 5, 2.338, 2.335, 11.68, 0.002811, 0.1457, 7.031e-05, 0.6268, 0.6242, 3.121, 0.003762, 15.0, 15.0, 75.0, 0.0, 1.366, 1.365
42, 1993, 8, 3, 1993, 8, 6, 1993, 8, 22, 20, 3.224, 2.162, 43.24, 0.4266, 0.4882, 0.0002415, 1.591, 0.6026, 12.05, 0.4354, 16.0, 15.03, 300.5, 0.4323, 1.974, 1.389
43, 1993, 9, 1, 1993, 9, 4, 1993, 9, 8, 8, 2.27, 1.89, 15.12, 0.2175, 0.1969, 0.0001124, 0.771, 0.3863, 3.09, 0.221, 15.5, 15.12, 121.0, 0.2165, 1.514, 1.257
44, 1993, 9, 13, 1993, 9, 20, 1993, 9, 22, 10, 2.66, 1.916, 19.16, 0.3327, 0.1637, 0.0002414, 1.0, 0.281, 2.81, 0.3133, 16.0, 15.25, 152.5, 0.3354, 1.602, 1.17
45, 1994, 4, 20, 1994, 4, 29, 1994, 4, 29, 10, 2.237, 2.215, 22.15, 0.0157, 0.1369, 6.726e-05, 0.6094, 0.6404, 6.404, 0.01364, 15.0, 15.0, 150.0, 0.0, 1.374, 1.407
46, 1994, 7, 4, 1994, 7, 13, 1994, 7, 27, 24, 3.777, 2.5, 59.99, 0.6965, 0.19, 0.0001935, 1.992, 0.7275, 17.46, 0.6854, 16.5, 15.21, 365.0, 0.7059, 2.117, 1.409
47, 1994, 12, 30, 1995, 1, 5, 1995, 1, 5, 7, 2.386, 2.328, 16.29, 0.03537, 0.2094, 6.357e-05, 0.004839, 0.0006912, 0.004839, 0.001693, 16.0, 16.0, 112.0, 0.0, 1.002, 1.0
48, 1995, 10, 1, 1995, 10, 5, 1995, 10, 6, 6, 2.854, 2.661, 15.96, 0.2373, 0.1843, 9.107e-05, 1.0, 0.8333, 5.0, 0.2357, 16.0, 15.83, 95.0, 0.2357, 1.539, 1.456
49, 1995, 12, 22, 1995, 12, 31, 1995, 12, 31, 10, 3.292, 2.469, 24.69, 0.4088, 0.1591, 0.0001237, 1.0, 0.217, 2.17, 0.3921, 17.0, 16.2, 162.0, 0.4, 1.436, 1.095
50, 1996, 1, 4, 1996, 2, 1, 1996, 2, 12, 40, 4.648, 3.081, 123.2, 0.5697, 0.08932, 0.0002866, 2.273, 0.711, 28.44, 0.5769, 18.0, 16.5, 660.0, 0.5477, 1.957, 1.301
51, 1996, 2, 18, 1996, 3, 7, 1996, 3, 7, 19, 2.802, 2.595, 49.3, 0.2488, 0.04007, 6.019e-05, 0.8777, 0.3194, 6.069, 0.3805, 16.0, 15.95, 303.0, 0.2233, 1.456, 1.154
52, 1996, 3, 20, 1996, 3, 25, 1996, 3, 25, 6, 2.174, 2.142, 12.85, 0.02414, 0.1053, 6.107e-05, 0.7029, 0.6416, 3.849, 0.04081, 15.0, 15.0, 90.0, 0.0, 1.478, 1.428
53, 1996, 3, 29, 1996, 3, 29, 1996, 4, 3, 6, 3.2, 2.368, 14.21, 0.3721, 2.004, 0.000185, 1.789, 0.956, 5.736, 0.3727, 16.0, 15.17, 91.0, 0.3727, 2.268, 1.677
54, 1997, 9, 12, 1997, 9, 14, 1997, 9, 18, 7, 4.173, 2.742, 19.19, 0.6221, 0.9337, 0.0002614, 2.577, 1.132, 7.926, 0.6234, 17.5, 16.07, 112.5, 0.6227, 2.615, 1.704
55, 1998, 2, 21, 1998, 2, 26, 1998, 2, 28, 8, 4.616, 3.478, 27.82, 0.7785, 0.4635, 0.0002788, 2.26, 1.093, 8.744, 0.7754, 18.0, 16.88, 135.0, 0.7806, 1.959, 1.458
56, 1998, 6, 29, 1998, 6, 29, 1998, 7, 3, 5, 3.174, 2.497, 12.48, 0.3861, 2.013, 0.0001623, 1.234, 0.579, 2.895, 0.3721, 16.0, 15.3, 76.5, 0.4, 1.636, 1.301
57, 1998, 8, 2, 1998, 8, 2, 1998, 8, 7, 6, 2.271, 1.991, 11.95, 0.2449, 1.489, 6.285e-05, 0.5881, 0.3384, 2.031, 0.2526, 15.0, 14.75, 88.5, 0.25, 1.349, 1.206
58, 1999, 4, 23, 1999, 4, 29, 1999, 4, 29, 7, 2.237, 1.938, 13.56, 0.2563, 0.1974, 5.395e-05, 0.6094, 0.3506, 2.454, 0.2354, 15.0, 14.71, 103.0, 0.2474, 1.374, 1.219
59, 1999, 12, 17, 1999, 12, 22, 1999, 12, 23, 7, 6.777, 4.659, 32.61, 1.319, 0.8136, 0.0003788, 4.566, 2.473, 17.31, 1.296, 20.5, 18.36, 128.5, 1.341, 3.065, 2.126
60, 2000, 7, 7, 2000, 7, 14, 2000, 7, 14, 8, 2.382, 2.138, 17.1, 0.1266, 0.0654, 4.093e-05, 0.6116, 0.3231, 2.585, 0.1434, 15.1, 14.88, 119.0, 0.1199, 1.345, 1.179
61, 2000, 11, 3, 2000, 11, 7, 2000, 11, 9, 7, 4.054, 3.34, 23.38, 0.524, 1.022, 0.0001329, 2.0, 1.286, 9.0, 0.5249, 17.0, 16.29, 114.0, 0.5249, 1.974, 1.626
62, 2001, 6, 12, 2001, 6, 15, 2001, 7, 6, 25, 4.322, 2.762, 69.06, 0.5909, 0.6657, 0.0002917, 2.349, 0.8155, 20.39, 0.5658, 17.3, 15.65, 391.2, 0.6531, 2.191, 1.415
63, 2001, 11, 14, 2001, 11, 15, 2001, 11, 18, 5, 3.13, 2.682, 13.41, 0.2634, 0.6271, 0.0002039, 1.1, 0.66, 3.3, 0.2577, 16.1, 15.66, 78.3, 0.2577, 1.542, 1.326
64, 2002, 1, 18, 2002, 1, 20, 2002, 1, 22, 5, 3.906, 3.124, 15.62, 0.5186, 0.6257, 0.0001507, 1.573, 0.7932, 3.966, 0.5154, 17.3, 16.52, 82.6, 0.5154, 1.675, 1.34
65, 2002, 2, 25, 2002, 3, 1, 2002, 3, 2, 6, 4.173, 3.193, 19.16, 0.5781, 0.3938, 0.0001918, 1.991, 0.9168, 5.501, 0.5856, 17.5, 16.55, 99.3, 0.5795, 1.912, 1.405
66, 2002, 4, 25, 2002, 4, 29, 2002, 5, 3, 9, 2.637, 2.123, 19.11, 0.2695, 0.2603, 7.704e-05, 1.009, 0.4878, 4.391, 0.2814, 15.4, 14.89, 134.0, 0.2685, 1.62, 1.3
67, 2003, 9, 30, 2003, 10, 8, 2003, 10, 17, 18, 3.305, 2.83, 50.94, 0.361, 0.182, 0.0001963, 1.4, 0.9278, 16.7, 0.3106, 16.4, 15.93, 286.7, 0.3106, 1.735, 1.484
68, 2005, 1, 31, 2005, 2, 3, 2005, 2, 8, 9, 4.256, 3.316, 29.84, 0.5089, 0.7042, 0.0002222, 1.873, 0.9223, 8.301, 0.5027, 17.6, 16.67, 150.0, 0.5077, 1.786, 1.385
69, 2005, 5, 21, 2005, 5, 27, 2005, 6, 28, 39, 3.896, 2.555, 99.66, 0.4705, 0.232, 0.0001765, 1.998, 0.6199, 24.18, 0.4953, 16.9, 15.53, 605.8, 0.4848, 2.053, 1.324
70, 2005, 8, 9, 2005, 8, 9, 2005, 8, 13, 5, 1.787, 1.681, 8.404, 0.08041, 0.187, 2.245e-05, 0.2006, 0.1187, 0.5935, 0.07539, 14.6, 14.52, 72.6, 0.07483, 1.126, 1.076
71, 2007, 5, 7, 2007, 5, 14, 2007, 5, 20, 14, 3.267, 2.581, 36.14, 0.4609, 0.1855, 0.0001418, 1.445, 0.7594, 10.63, 0.4487, 16.1, 15.41, 215.8, 0.4853, 1.793, 1.415
72, 2007, 8, 31, 2007, 9, 10, 2007, 9, 13, 14, 2.4, 2.023, 28.33, 0.2312, 0.07144, 5.074e-05, 0.8548, 0.5012, 7.016, 0.2223, 15.7, 15.28, 213.9, 0.2512, 1.553, 1.329
73, 2007, 9, 17, 2007, 9, 20, 2007, 9, 22, 6, 2.36, 1.995, 11.97, 0.2338, 0.199, 0.0001046, 0.7, 0.3392, 2.035, 0.2307, 15.7, 15.33, 92.0, 0.2357, 1.422, 1.205
74, 2008, 6, 3, 2008, 6, 7, 2008, 6, 7, 5, 2.357, 2.128, 10.64, 0.1348, 0.09147, 5.938e-05, 0.4297, 0.2086, 1.043, 0.1331, 15.4, 15.18, 75.9, 0.1327, 1.223, 1.109
75, 2009, 6, 3, 2009, 6, 11, 2009, 6, 25, 23, 2.987, 2.217, 50.98, 0.3602, 0.1344, 0.000145, 1.035, 0.2618, 6.022, 0.356, 16.0, 15.2, 349.6, 0.3659, 1.53, 1.134
76, 2009, 8, 10, 2009, 8, 17, 2009, 8, 18, 9, 2.078, 1.809, 16.28, 0.1316, 0.0597, 3.25e-05, 0.5748, 0.2773, 2.496, 0.1448, 15.0, 14.69, 132.2, 0.1523, 1.382, 1.182
77, 2009, 12, 4, 2009, 12, 5, 2009, 12, 10, 7, 3.463, 2.681, 18.77, 0.3799, 1.509, 0.0001431, 1.385, 0.6064, 4.245, 0.3792, 16.8, 16.09, 112.6, 0.387, 1.667, 1.292
