# Marine heatwave statistics for individual detected events at Mossel_Bay
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
11, 2002, 3, 23, 2002, 3, 25, 2002, 3, 27, 5, 3.101, 2.933, 14.66, 0.1636, 0.2435, 8.853e-05, 0.5811, 0.4086, 2.043, 0.162, 22.0, 21.83, 109.1, 0.1156, 1.231, 1.162
12, 2003, 2, 3, 2003, 2, 7, 2003, 2, 10, 8, 2.533, 2.232, 17.86, 0.2269, 0.1741, 0.0003404, 0.7354, 0.4416, 3.533, 0.199, 23.95, 23.66, 189.3, 0.1948, 1.409, 1.245
13, 2003, 2, 26, 2003, 3, 8, 2003, 3, 8, 11, 4.041, 3.446, 37.9, 0.3709, 0.1269, 0.0002953, 1.42, 0.7914, 8.705, 0.3758, 23.97, 23.56, 259.2, 0.2395, 1.542, 1.298
14, 2003, 3, 30, 2003, 4, 6, 2003, 4, 9, 11, 3.112, 2.884, 31.72, 0.1557, 0.09526, 8.326e-05, 0.3383, 0.1729, 1.902, 0.1352, 20.93, 20.9, 229.9, 0.2598, 1.122, 1.064
15, 2003, 5, 7, 2003, 5, 9, 2003, 5, 26, 20, 2.006, 1.745, 34.91, 0.1183, 0.1747, 0.0001809, 0.4227, 0.3453, 6.907, 0.1748, 18.9, 18.42, 368.5, 0.2136, 1.267, 1.258
16, 2004, 2, 27, 2004, 3, 1, 2004, 3, 4, 7, 3.388, 3.141, 21.99, 0.1776, 0.1751, 0.000139, 0.7045, 0.4689, 3.283, 0.1687, 23.55, 23.31, 163.2, 0.1943, 1.263, 1.175
17, 2004, 5, 21, 2004, 5, 24, 2004, 5, 28, 8, 1.682, 1.587, 12.7, 0.117, 0.1276, 9.137e-05, 0.4401, 0.3421, 2.737, 0.1309, 18.12, 18.0, 144.0, 0.1106, 1.354, 1.276
18, 2004, 8, 30, 2004, 9, 4, 2004, 9, 5, 7, 1.454, 1.22, 8.541, 0.1702, 0.1165, 8.863e-05, 0.5678, 0.3364, 2.355, 0.1705, 17.45, 17.16, 120.1, 0.2161, 1.641, 1.381
19, 2004, 9, 29, 2004, 10, 1, 2004, 10, 3, 5, 1.351, 1.136, 5.682, 0.1663, 0.1813, 0.0001048, 0.4544, 0.2405, 1.203, 0.1674, 18.22, 18.01, 90.05, 0.1797, 1.507, 1.269
20, 2004, 11, 7, 2004, 11, 17, 2004, 12, 23, 47, 2.466, 1.827, 85.89, 0.3096, 0.1317, 0.0002126, 1.469, 0.7068, 33.22, 0.3132, 21.72, 21.74, 1.022e+03, 0.8203, 2.473, 1.646
21, 2004, 12, 28, 2005, 1, 3, 2005, 1, 3, 7, 1.685, 1.594, 11.16, 0.08087, 0.08552, 5.537e-05, 0.2889, 0.219, 1.533, 0.06905, 23.05, 22.88, 160.1, 0.1361, 1.207, 1.159
22, 2005, 4, 6, 2005, 4, 10, 2005, 4, 10, 5, 3.124, 3.035, 15.18, 0.0775, 0.0826, 4.265e-05, 0.297, 0.2275, 1.137, 0.05871, 20.62, 20.69, 103.4, 0.04494, 1.105, 1.081
23, 2005, 9, 19, 2005, 9, 23, 2005, 9, 25, 7, 1.223, 1.139, 7.974, 0.06675, 0.06515, 3.703e-05, 0.2927, 0.2076, 1.453, 0.06968, 17.82, 17.7, 123.9, 0.1268, 1.315, 1.223
24, 2006, 3, 31, 2006, 4, 4, 2006, 4, 4, 5, 2.958, 2.83, 14.15, 0.09834, 0.0709, 2.372e-05, 0.2428, 0.1745, 0.8726, 0.08617, 20.97, 21.03, 105.2, 0.1277, 1.089, 1.066
25, 2006, 4, 12, 2006, 4, 14, 2006, 4, 17, 6, 3.163, 3.051, 18.31, 0.09857, 0.1089, 7.919e-05, 0.3972, 0.3052, 1.831, 0.08246, 20.44, 20.31, 121.9, 0.1438, 1.144, 1.111
26, 2007, 1, 19, 2007, 1, 25, 2007, 1, 25, 7, 2.28, 1.867, 13.07, 0.2763, 0.1251, 8.532e-05, 0.7341, 0.3546, 2.482, 0.2578, 23.91, 23.47, 164.3, 0.2942, 1.475, 1.232
